title,released,rating,ratings_count,genres,platforms
GYLT,2023-07-06,RATED T FOR TEEN,15,ACTION ADVENTURE,PC
GYROMANCER,2009-11-18,RATED T FOR TEEN,0,MATCHING PUZZLE,XBOX 360
GYROSTARR,2008-06-23,RATED E FOR EVERYONE,6,TOP-DOWN SHOOT-'EM-UP,WII
GYRUSS,2007-04-18,RATED E FOR EVERYONE,0,RAIL SHOOTER,XBOX 360
H1Z1 BATTLE ROYALE,2018-08-07,RATED T FOR TEEN,86,TACTICAL FPS,PC
HABROXIA 2,2021-02-03,RATED T FOR TEEN,0,HORIZONTAL SHOOT-'EM-UP,PC
HACK 'N' SLASH,2014-09-09,RATED E FOR EVERYONE,41,2D PLATFORMER,PC
HACKGU LAST RECODE,2017-11-03,RATED T FOR TEEN,74,COMPILATION,PLAYSTATION 4
HACKGU VOL 1REBIRTH,2006-10-24,RATED T FOR TEEN,32,ACTION RPG,PLAYSTATION 2
HACKGU VOL 2REMINISCE,2007-05-08,RATED T FOR TEEN,18,ACTION RPG,PLAYSTATION 2
HACKGU VOL 3REDEMPTION,2007-09-10,RATED T FOR TEEN,23,ACTION RPG,PLAYSTATION 2
HACKINFECTION PART 1,2003-02-10,RATED T FOR TEEN,31,ACTION RPG,PLAYSTATION 2
HACKMUTATION PART 2,2003-05-06,RATED T FOR TEEN,21,ACTION RPG,PLAYSTATION 2
HACKNET,2015-08-12,RATED T FOR TEEN,81,MISCELLANEOUS,PC
HACKOUTBREAK PART 3,2003-09-09,RATED T FOR TEEN,11,ACTION RPG,PLAYSTATION 2
HACKQUARANTINE PART 4,2004-01-14,RATED T FOR TEEN,13,ACTION RPG,PLAYSTATION 2
HADES,2018-12-06,RATED T FOR TEEN,2151,ROGUELIKE,PC
HAIL TO THE CHIMP,2008-07-02,RATED T FOR TEEN,5,PARTY,XBOX 360
HAKUOKI EDO BLOSSOMS,2018-03-13,RATED M FOR MATURE,13,VISUAL NOVEL,PLAYSTATION VITA
HAKUOKI KYOTO WINDS,2017-05-16,RATED M FOR MATURE,13,VISUAL NOVEL,PLAYSTATION VITA
HAKUOKI MEMORIES OF THE SHINSENGUMI,2013-09-19,RATED M FOR MATURE,20,VISUAL NOVEL,3DS
HALF PAST FATE,2020-03-12,RATED E FOR EVERYONE,0,ADVENTURE,PC
HALFBRICK ECHOES,2009-11-19,RATED E FOR EVERYONE,5,ACTION PUZZLE,PSP
HALFBRICK ROCKET RACING,2010-03-11,RATED E FOR EVERYONE,0,AUTO RACING,PSP
HALFLIFE,1998-11-19,RATED M FOR MATURE,4847,FPS,PC
HALFLIFE 2,2004-11-16,RATED M FOR MATURE,9098,FPS,PC
HALFLIFE 2 EPISODE ONE,2006-06-01,RATED M FOR MATURE,1743,FPS,PC
HALFLIFE 2 EPISODE TWO,2007-10-10,RATED M FOR MATURE,2040,FPS,PC
HALFLIFE BLUE SHIFT,2001-06-11,RATED M FOR MATURE,437,FPS,PC
HALFMINUTE HERO,2009-10-13,RATED E +10 FOR EVERYONE +10,57,RPG,PSP
HALFMINUTE HERO SUPER MEGA NEO CLIMAX,2011-06-29,RATED E FOR EVERYONE,11,ACTION RPG,XBOX 360
HALO 2,2004-11-09,RATED M FOR MATURE,1941,FPS,PC
HALO 2 MULTIPLAYER MAP PACK,2005-07-05,RATED M FOR MATURE,24,FPS,XBOX
HALO 3,2007-09-25,RATED M FOR MATURE,3104,FPS,XBOX 360
HALO 3 ODST,2009-09-22,RATED M FOR MATURE,1147,FPS,XBOX 360
HALO 4,2012-11-06,RATED M FOR MATURE,3971,FPS,XBOX 360
HALO 5 GUARDIANS,2015-10-27,RATED T FOR TEEN,3770,FPS,XBOX ONE
HALO COMBAT EVOLVED,2001-11-15,RATED M FOR MATURE,2907,FPS,PC
HALO COMBAT EVOLVED ANNIVERSARY,2011-11-15,RATED M FOR MATURE,700,FPS,XBOX 360
HALO INFINITE,2021-11-15,RATED T FOR TEEN,5863,FPS,PC
HALO REACH,2010-09-14,RATED M FOR MATURE,3151,FPS,XBOX 360
HALO REACH REMASTERED,2019-12-03,RATED M FOR MATURE,203,FPS,PC
HALO SPARTAN ASSAULT,2013-12-23,RATED T FOR TEEN,293,TOP-DOWN SHOOT-'EM-UP,PC
HALO SPARTAN STRIKE,2015-04-16,RATED T FOR TEEN,52,TOP-DOWN SHOOT-'EM-UP,PC
HALO THE MASTER CHIEF COLLECTION,2014-11-11,RATED M FOR MATURE,1992,COMPILATION,XBOX ONE
HALO WARS,2009-03-03,RATED T FOR TEEN,453,COMMAND RTS,XBOX 360
HALO WARS 2,2017-02-17,RATED T FOR TEEN,622,REAL-TIME STRATEGY,XBOX ONE
HALO WARS DEFINITIVE EDITION,2017-02-21,RATED T FOR TEEN,139,COMMAND RTS,XBOX ONE
HAMILTON'S GREAT ADVENTURE,2011-08-23,RATED E FOR EVERYONE,7,ADVENTURE,PLAYSTATION 3
HAMMER & SICKLE,2005-12-05,RATED T FOR TEEN,13,TURN-BASED TACTICS,PC
HAMSTERDAM,2019-08-01,RATED E +10 FOR EVERYONE +10,0,3D BEAT-'EM-UP,PC
HAMTARO HAMHAM GAMES,2004-07-27,RATED E FOR EVERYONE,6,ATHLETICS,GAME BOY ADVANCE
HAMTARO HAMHAM HEARTBREAK,2003-04-08,RATED E FOR EVERYONE,14,ACTION,GAME BOY ADVANCE
HANNSPREE TEN KATE HONDA SBK SUPERBIKE WORLD CHAMPIONSHIP,2007-10-29,RATED E +10 FOR EVERYONE +10,0,AUTO RACING SIM,PLAYSTATION 2
HANS CHRISTIAN ANDERSEN THE UGLY PRINCE DUCKLING,2007-03-20,RATED E FOR EVERYONE,0,ADVENTURE,PC
HAPPY FEET,2006-11-13,RATED E FOR EVERYONE,7,PARTY,PC
HAPPY TREE FRIENDS FALSE ALARM,2008-06-25,RATED M FOR MATURE,5,ACTION,PC
HAPPY WARS,2012-10-12,RATED T FOR TEEN,132,ACTION,XBOX 360
HARBINGER,2003-02-26,RATED T FOR TEEN,16,ACTION RPG,PC
HARD CORPS UPRISING,2011-02-16,RATED T FOR TEEN,26,2D PLATFORMER,XBOX 360
HARD RESET,2011-09-13,RATED M FOR MATURE,374,FPS,PC
HARD RESET REDUX,2016-06-03,RATED M FOR MATURE,20,FPS,PLAYSTATION 4
HARD ROCK CASINO,2007-04-24,RATED T FOR TEEN,0,GAMBLING,PSP
HARD TRUCK APOCALYPSE,2006-06-26,RATED T FOR TEEN,71,VEHICLE COMBAT SIM,PC
HARDWARE RIVALS,2016-01-05,RATED E +10 FOR EVERYONE +10,87,VEHICLE COMBAT SIM,PLAYSTATION 4
HARDWOOD BACKGAMMON,2005-12-08,RATED E FOR EVERYONE,0,BOARD,XBOX 360
HARDWOOD HEARTS,2005-12-08,RATED E FOR EVERYONE,0,BOARD,XBOX 360
HARDWOOD SPADES,2005-12-08,RATED E FOR EVERYONE,0,BOARD,XBOX 360
HARMOKNIGHT,2013-03-28,RATED E FOR EVERYONE,48,RHYTHM,3DS
HARMONIX MUSIC VR,2016-10-10,RATED E FOR EVERYONE,21,DANCING,PLAYSTATION 4
HARRY POTTER AND THE CHAMBER OF SECRETS,2002-11-15,RATED E FOR EVERYONE,83,ACTION ADVENTURE,PLAYSTATION 2
HARRY POTTER AND THE DEATHLY HALLOWS PART 1,2010-11-16,RATED T FOR TEEN,57,THIRD PERSON SHOOTER,XBOX 360
HARRY POTTER AND THE DEATHLY HALLOWS PART 2,2011-07-12,RATED T FOR TEEN,34,THIRD PERSON SHOOTER,WII
HARRY POTTER AND THE GOBLET OF FIRE,2005-11-08,RATED E +10 FOR EVERYONE +10,55,ACTION ADVENTURE,XBOX
HARRY POTTER AND THE HALFBLOOD PRINCE,2009-06-30,RATED E +10 FOR EVERYONE +10,27,ACTION ADVENTURE,XBOX 360
HARRY POTTER AND THE ORDER OF THE PHOENIX,2007-06-25,RATED E +10 FOR EVERYONE +10,27,ACTION ADVENTURE,WII
HARRY POTTER AND THE PRISONER OF AZKABAN,2004-05-25,RATED E FOR EVERYONE,18,RPG,GAME BOY ADVANCE
HARRY POTTER AND THE PRISONER OF AZKABAN,2004-06-02,RATED E FOR EVERYONE,62,ACTION ADVENTURE,PC
HARRY POTTER AND THE SORCERER'S STONE,2003-12-09,RATED E FOR EVERYONE,45,ACTION ADVENTURE,PLAYSTATION
HARRY POTTER FOR KINECT,2012-10-09,RATED E +10 FOR EVERYONE +10,21,ACTION ADVENTURE,XBOX 360
HARRY POTTER QUIDDITCH WORLD CUP,2003-10-28,RATED E FOR EVERYONE,25,TEAM SPORTS,PLAYSTATION 2
HARVEST MOON 3D A NEW BEGINNING,2012-11-06,RATED E FOR EVERYONE,73,TYCOON,3DS
HARVEST MOON 3D THE LOST VALLEY,2014-11-04,RATED E FOR EVERYONE,54,TYCOON,3DS
HARVEST MOON 64,1999-11-30,RATED E FOR EVERYONE,48,TYCOON,NINTENDO 64
HARVEST MOON A WONDERFUL LIFE,2004-03-16,RATED E FOR EVERYONE,48,TYCOON,GAMECUBE
HARVEST MOON ANIMAL PARADE,2009-11-12,RATED E FOR EVERYONE,28,TYCOON,WII
HARVEST MOON ANOTHER WONDERFUL LIFE,2005-07-26,RATED E FOR EVERYONE,16,TYCOON,GAMECUBE
HARVEST MOON DS,2006-09-12,RATED E FOR EVERYONE,19,TYCOON,DS
HARVEST MOON DS GRAND BAZAAR,2010-08-24,RATED E FOR EVERYONE,13,TYCOON,DS
HARVEST MOON DS ISLAND OF HAPPINESS,2008-08-26,RATED E FOR EVERYONE,8,TYCOON,DS
HARVEST MOON DS SUNSHINE ISLANDS,2009-11-12,RATED E FOR EVERYONE,14,TYCOON,DS
HARVEST MOON FRANTIC FARMING,2009-08-25,RATED E FOR EVERYONE,5,PUZZLE,DS
HARVEST MOON MAGICAL MELODY,2006-03-28,RATED E FOR EVERYONE,23,TYCOON,GAMECUBE
HARVEST MOON MORE FRIENDS OF MINERAL TOWN,2005-07-26,RATED E FOR EVERYONE,18,TYCOON,GAME BOY ADVANCE
HARVEST MOON ONE WORLD,2021-03-02,RATED E FOR EVERYONE,55,TYCOON,NINTENDO SWITCH
HARVEST MOON SAVE THE HOMELAND,2001-11-22,RATED E FOR EVERYONE,23,TYCOON,PLAYSTATION 2
HARVEST MOON SKYTREE VILLAGE,2016-11-08,RATED E FOR EVERYONE,12,TYCOON,3DS
HARVEST MOON THE TALE OF TWO TOWNS,2011-11-01,RATED E FOR EVERYONE,36,TYCOON,3DS
HARVEST MOON TREE OF TRANQUILITY,2008-09-30,RATED E FOR EVERYONE,18,TYCOON,WII
HARVESTELLA,2022-11-04,RATED T FOR TEEN,158,ACTION RPG,NINTENDO SWITCH
HARVESTER,1996-10-01,RATED M FOR MATURE,52,POINT-AND-CLICK,PC
HARVEY BIRDMAN ATTORNEY AT LAW,2008-01-08,RATED T FOR TEEN,5,FIRST-PERSON ADVENTURE,PLAYSTATION 2
HASBEEN HEROES,2017-03-28,RATED E +10 FOR EVERYONE +10,133,TURN-BASED TACTICS,NINTENDO SWITCH
HASBRO FAMILY GAME NIGHT,2008-11-11,RATED E FOR EVERYONE,6,BOARD,WII
HASBRO FAMILY GAME NIGHT 2,2009-10-26,RATED E FOR EVERYONE,0,PARTY,WII
HASBRO FAMILY GAME NIGHT BATTLESHIP,2009-03-18,RATED E FOR EVERYONE,0,BOARD,XBOX 360
HASBRO FAMILY GAME NIGHT CONNECT FOUR,2009-03-18,RATED E FOR EVERYONE,0,BOARD,XBOX 360
HASBRO FAMILY GAME NIGHT SCRABBLE,2009-03-18,RATED E FOR EVERYONE,0,BOARD,XBOX 360
HASBRO FAMILY GAME NIGHT SORRY!,2009-03-18,RATED E FOR EVERYONE,0,BOARD,XBOX 360
HASBRO FAMILY GAME NIGHT SORRY! SLIDERS,2009-03-18,RATED E FOR EVERYONE,0,BOARD,XBOX 360
HATSUNE MIKU PROJECT DIVA F,2014-03-04,RATED T FOR TEEN,99,RHYTHM,PLAYSTATION 3
HATSUNE MIKU PROJECT DIVA F 2ND,2014-11-18,RATED T FOR TEEN,73,RHYTHM,PLAYSTATION 3
HATSUNE MIKU PROJECT DIVA FUTURE TONE  COLORFUL TONE,2017-01-10,RATED T FOR TEEN,79,RHYTHM,PLAYSTATION 4
HATSUNE MIKU PROJECT DIVA FUTURE TONE  FUTURE SOUND,2017-01-10,RATED T FOR TEEN,78,RHYTHM,PLAYSTATION 4
HATSUNE MIKU PROJECT DIVA MEGAMIX,2020-05-15,RATED T FOR TEEN,77,RHYTHM,NINTENDO SWITCH
HATSUNE MIKU PROJECT DIVA MEGAMIX+,2022-05-26,RATED T FOR TEEN,11,RHYTHM,PC
HATSUNE MIKU PROJECT DIVA X,2016-08-30,RATED T FOR TEEN,83,RHYTHM,PLAYSTATION VITA
HAUNT,2012-01-18,RATED E +10 FOR EVERYONE +10,16,SURVIVAL,XBOX 360
HAUNTED HOUSE,2023-10-12,RATED E +10 FOR EVERYONE +10,0,ACTION ADVENTURE,PLAYSTATION 5
HAUNTING GROUND,2005-05-10,RATED M FOR MATURE,121,SURVIVAL,PLAYSTATION 2
HAVEN,2020-12-03,RATED M FOR MATURE,111,ADVENTURE,PC
HAVEN CALL OF THE KING,2002-11-17,RATED T FOR TEEN,12,3D PLATFORMER,PLAYSTATION 2
HAVEN PARK,2021-08-05,RATED E FOR EVERYONE,11,THIRD-PERSON ADVENTURE,PC
HAWKEN,2012-12-12,RATED T FOR TEEN,304,TACTICAL FPS,PC
HAZE,2008-05-20,RATED M FOR MATURE,95,FPS,PLAYSTATION 3
HBO BOXING,2000-11-20,RATED E FOR EVERYONE,6,COMBAT SPORT,PLAYSTATION
HEADHUNTER,2002-05-14,RATED M FOR MATURE,15,ACTION ADVENTURE,PLAYSTATION 2
HEADHUNTER REDEMPTION,2004-09-21,RATED M FOR MATURE,6,ACTION ADVENTURE,PLAYSTATION 2
HEADLAND,2022-01-13,RATED E FOR EVERYONE,0,ACTION ADVENTURE,NINTENDO SWITCH
HEADLANDER,2016-07-26,RATED T FOR TEEN,36,2D PLATFORMER,PC
HEADLINER NOVINEWS,2019-09-05,RATED T FOR TEEN,10,ADVENTURE,NINTENDO SWITCH
HEADMASTER,2016-10-13,RATED E +10 FOR EVERYONE +10,43,SOCCER,PLAYSTATION 4
HEART&SLASH,2016-06-24,RATED E +10 FOR EVERYONE +10,5,3D BEAT-'EM-UP,PC
HEARTHSTONE HEROES OF WARCRAFT,2014-03-11,RATED T FOR TEEN,2442,CARD BATTLE,PC
HEARTS OF IRON,2002-11-24,RATED E FOR EVERYONE,25,REAL-TIME STRATEGY,PC
HEARTS OF IRON II,2005-01-04,RATED E FOR EVERYONE,81,REAL-TIME STRATEGY,PC
HEARTS OF IRON II DOOMSDAY,2006-04-07,RATED E FOR EVERYONE,33,REAL-TIME STRATEGY,PC
HEARTS OF IRON III,2009-08-07,RATED E +10 FOR EVERYONE +10,167,REAL-TIME STRATEGY,PC
HEARTS OF IRON III SEMPER FI,2010-06-07,RATED E FOR EVERYONE,24,REAL-TIME STRATEGY,PC
HEARTS OF IRON PLATINUM,2004-09-21,RATED E FOR EVERYONE,12,REAL-TIME STRATEGY,PC
HEATSEEKER,2007-05-01,RATED T FOR TEEN,5,AIRCRAFT COMBAT SIM,WII
HEAVE HO,2019-08-29,RATED E +10 FOR EVERYONE +10,20,PARTY,PC
HEAVEN & HELL,2003-08-31,RATED E FOR EVERYONE,0,STRATEGY,PC
HEAVENLY SWORD,2007-09-12,RATED T FOR TEEN,309,3D BEAT-'EM-UP,PLAYSTATION 3
HEAVY FIRE RED SHADOW,2018-10-16,RATED T FOR TEEN,10,FPS,XBOX ONE
HEAVY METAL FAKK 2,2000-08-06,RATED M FOR MATURE,34,THIRD PERSON SHOOTER,PC
HEAVY METAL GEOMATRIX,2001-09-13,RATED M FOR MATURE,5,3D FIGHTING,DREAMCAST
HEAVY RAIN,2010-02-23,RATED M FOR MATURE,2277,THIRD-PERSON ADVENTURE,PLAYSTATION 3
HEAVY RAIN & BEYOND TWO SOULS COLLECTION,2016-03-01,RATED M FOR MATURE,325,COMPILATION,PLAYSTATION 4
HEAVY RAIN CHRONICLES EPISODE 1 THE TAXIDERMIST,2010-04-04,RATED M FOR MATURE,87,THIRD-PERSON ADVENTURE,PLAYSTATION 3
HEAVY RAIN MOVE EDITION,2010-09-22,RATED M FOR MATURE,117,THIRD-PERSON ADVENTURE,PLAYSTATION 3
HEAVY WEAPON ATOMIC TANK,2007-01-17,RATED E +10 FOR EVERYONE +10,15,VERTICAL SHOOT-'EM-UP,PLAYSTATION 3
HEGEMONIA LEGIONS OF IRON,2002-11-13,RATED T FOR TEEN,20,REAL-TIME STRATEGY,PC
HELIX,2008-08-25,RATED E FOR EVERYONE,0,DANCING,WII
HELL YEAH! WRATH OF THE DEAD RABBIT,2012-09-26,RATED T FOR TEEN,30,2D PLATFORMER,XBOX 360
HELLBLADE SENUA'S SACRIFICE,2017-08-08,RATED M FOR MATURE,1576,ACTION ADVENTURE,PLAYSTATION 4
HELLBOY THE SCIENCE OF EVIL,2008-06-24,RATED T FOR TEEN,0,LINEAR ACTION ADVENTURE,XBOX 360
HELLDIVERS,2015-03-03,RATED T FOR TEEN,505,TOP-DOWN SHOOT-'EM-UP,PLAYSTATION 3
HELLGATE LONDON,2007-10-31,RATED M FOR MATURE,96,WESTERN RPG,PC
HELLMUT THE BADASS FROM HELL,2019-05-31,RATED T FOR TEEN,0,TOP-DOWN SHOOT-'EM-UP,PC
HELLO KITTY AND FRIENDS HAPPINESS PARADE,2023-10-26,RATED E FOR EVERYONE,0,RHYTHM,NINTENDO SWITCH
HELLO KITTY ROLLER RESCUE,2005-08-16,RATED E FOR EVERYONE,11,ACTION ADVENTURE,GAMECUBE
HELLO NEIGHBOR,2017-12-08,RATED E +10 FOR EVERYONE +10,345,FIRST-PERSON ADVENTURE,PC
HELP WANTED 50 WACKY JOBS,2009-05-12,RATED E +10 FOR EVERYONE +10,0,SIMULATION,WII
HELP WILL COME TOMORROW,2020-04-21,RATED E +10 FOR EVERYONE +10,16,REAL-TIME STRATEGY,PC
HELVETII,2023-02-03,RATED E +10 FOR EVERYONE +10,0,ACTION RPG,PLAYSTATION 4
HENRY HATSWORTH IN THE PUZZLING ADVENTURE,2009-03-17,RATED E FOR EVERYONE,19,2D PLATFORMER,DS
HER MAJESTY'S SPIFFING,2016-12-07,RATED T FOR TEEN,7,POINT-AND-CLICK,PC
HERACLES CHARIOT RACING,2009-07-06,RATED E FOR EVERYONE,0,ARCADE RACING,WII
HERCULES THE LEGENDARY JOURNEYS,2000-11-16,RATED T FOR TEEN,12,ACTION RPG,NINTENDO 64
HERDY GERDY,2002-03-04,RATED E FOR EVERYONE,9,ACTION ADVENTURE,PLAYSTATION 2
HERE THEY LIE,2016-10-13,RATED M FOR MATURE,114,FIRST-PERSON ADVENTURE,PLAYSTATION 4
HERETIC KINGDOMS THE INQUISITION,2005-04-14,RATED M FOR MATURE,18,WESTERN RPG,PC
HERITAGE OF KINGS THE SETTLERS,2005-02-24,RATED T FOR TEEN,40,MANAGEMENT,PC
HERO DEFENSE,2018-08-15,RATED E +10 FOR EVERYONE +10,5,DEFENSE,PLAYSTATION 4
HERO OF SPARTA,2009-10-01,RATED M FOR MATURE,6,ACTION ADVENTURE,PSP
HERO'S SAGA LAEVATEIN TACTICS,2009-10-20,RATED T FOR TEEN,0,TURN-BASED TACTICS,DS
HEROES CHRONICLES CONQUEST OF THE UNDERWORLD,2000-09-27,RATED E FOR EVERYONE,12,STRATEGY,PC
HEROES CHRONICLES WARLORDS OF THE WASTELAND,2000-09-27,RATED E FOR EVERYONE,14,STRATEGY,PC
HEROES OF HAMMERWATCH  ULTIMATE EDITION,2020-07-29,RATED T FOR TEEN,12,ACTION RPG,XBOX ONE
HEROES OF MANA,2007-08-14,RATED E +10 FOR EVERYONE +10,10,REAL-TIME STRATEGY,DS
HEROES OF MIGHT & MAGIC III  HD EDITION,2015-01-29,RATED T FOR TEEN,245,STRATEGY,PC
HEROES OF MIGHT AND MAGIC IV,2002-03-28,RATED E FOR EVERYONE,365,TURN-BASED STRATEGY,PC
HEROES OF MIGHT AND MAGIC IV THE GATHERING STORM,2002-09-27,RATED E FOR EVERYONE,40,TURN-BASED STRATEGY,PC
HEROES OF MIGHT AND MAGIC IV WINDS OF WAR,2003-02-26,RATED E FOR EVERYONE,35,TURN-BASED STRATEGY,PC
HEROES OF MIGHT AND MAGIC QUEST FOR THE DRAGON BONE STAFF,2001-04-17,RATED E FOR EVERYONE,9,TURN-BASED STRATEGY,PLAYSTATION 2
HEROES OF MIGHT AND MAGIC V,2006-05-23,RATED T FOR TEEN,543,TURN-BASED STRATEGY,PC
HEROES OF MIGHT AND MAGIC V HAMMERS OF FATE,2006-11-14,RATED T FOR TEEN,91,TURN-BASED STRATEGY,PC
HEROES OF MIGHT AND MAGIC V TRIBES OF THE EAST,2007-10-16,RATED T FOR TEEN,146,TURN-BASED STRATEGY,PC
HEROES OF RUIN,2012-07-17,RATED T FOR TEEN,56,ACTION RPG,3DS
HEROES OF THE PACIFIC,2005-09-28,RATED T FOR TEEN,0,AIRCRAFT COMBAT SIM,PC
HEROES OF THE STORM,2015-06-02,RATED T FOR TEEN,1609,MOBA,PC
HEROES OVER EUROPE,2009-09-15,RATED T FOR TEEN,0,AIRCRAFT COMBAT SIM,PC
HEXIC 2,2007-08-15,RATED E FOR EVERYONE,6,PUZZLE,XBOX 360
HEXIC HD,2005-11-22,RATED E FOR EVERYONE,57,PUZZLE,XBOX 360
HEXOLOGIC,2018-06-11,RATED E FOR EVERYONE,11,PUZZLE,PC
HEXTECH MAYHEM A LEAGUE OF LEGENDS STORY,2021-11-16,RATED E +10 FOR EVERYONE +10,20,2D PLATFORMER,NINTENDO SWITCH
HEXYZ FORCE,2010-05-24,RATED T FOR TEEN,19,JRPG,PSP
HEY YOU PIKACHU!,2000-11-06,RATED E FOR EVERYONE,28,VIRTUAL PET,NINTENDO 64
HEY! PIKMIN,2017-07-28,RATED E +10 FOR EVERYONE +10,95,2D PLATFORMER,3DS
HI HI PUFFY AMIYUMI THE GENIE & THE AMP,2006-06-27,RATED E +10 FOR EVERYONE +10,5,2D BEAT-'EM-UP,DS
HIDDEN & DANGEROUS,2000-07-09,RATED M FOR MATURE,5,TACTICAL FPS,PC
HIDDEN & DANGEROUS 2,2003-10-21,RATED M FOR MATURE,55,TACTICAL FPS,PC
HIDDEN & DANGEROUS 2 SABRE SQUADRON,2004-10-21,RATED M FOR MATURE,14,TACTICAL FPS,PC
HIDDEN AGENDA,2017-10-24,RATED M FOR MATURE,151,THIRD-PERSON ADVENTURE,PLAYSTATION 4
HIDDEN DRAGON LEGEND,2017-09-19,RATED M FOR MATURE,26,2D PLATFORMER,PLAYSTATION 4
HIFI RUSH,2023-01-25,RATED T FOR TEEN,3343,3D PLATFORMER,XBOX SERIES X
HIGH HEAT MAJOR LEAGUE BASEBALL 2002,2001-03-28,RATED E FOR EVERYONE,0,BASEBALL SIM,PLAYSTATION 2
HIGH HEAT MAJOR LEAGUE BASEBALL 2003,2002-02-11,RATED E FOR EVERYONE,0,BASEBALL SIM,PLAYSTATION 2
HIGH HEAT MAJOR LEAGUE BASEBALL 2004,2003-02-19,RATED E FOR EVERYONE,0,BASEBALL SIM,GAME BOY ADVANCE
HIGH ON LIFE,2022-12-13,RATED M FOR MATURE,785,FPS,XBOX SERIES X
HIGH SCHOOL MUSICAL SING IT!,2007-10-30,RATED E FOR EVERYONE,0,RHYTHM,DS
HIGH VELOCITY BOWLING,2007-12-06,RATED E +10 FOR EVERYONE +10,13,BOWLING,PLAYSTATION 3
HIGHLAND WARRIORS,2003-01-20,RATED T FOR TEEN,0,COMMAND RTS,PC
HIRED GUNS THE JAGGED EDGE,2007-10-19,RATED T FOR TEEN,6,TURN-BASED STRATEGY,PC
HISTORY LEGENDS OF WAR PATTON,2012-11-06,RATED T FOR TEEN,7,TURN-BASED STRATEGY,PLAYSTATION VITA
HITMAN,2016-03-11,RATED M FOR MATURE,488,ACTION ADVENTURE,PLAYSTATION 4
HITMAN 2,2018-11-09,RATED M FOR MATURE,981,ACTION ADVENTURE,PLAYSTATION 4
HITMAN 2 SILENT ASSASSIN,2002-10-01,RATED M FOR MATURE,32,ACTION ADVENTURE,PC
HITMAN 3,2021-01-20,RATED M FOR MATURE,759,ACTION ADVENTURE,PLAYSTATION 5
HITMAN ABSOLUTION,2012-11-20,RATED M FOR MATURE,574,ACTION ADVENTURE,PC
HITMAN BLOOD MONEY,2006-05-30,RATED M FOR MATURE,151,ACTION ADVENTURE,PC
HITMAN BLOOD MONEY  REPRISAL,2024-01-25,RATED M FOR MATURE,0,ACTION ADVENTURE,NINTENDO SWITCH
HITMAN CODENAME 47,2000-11-19,RATED M FOR MATURE,319,LINEAR ACTION ADVENTURE,PC
HITMAN CONTRACTS,2004-04-20,RATED M FOR MATURE,25,THIRD PERSON SHOOTER,PC
HITMAN HD ENHANCED COLLECTION,2019-01-11,RATED M FOR MATURE,34,COMPILATION,PLAYSTATION 4
HITMAN HD TRILOGY,2013-01-29,RATED M FOR MATURE,62,COMPILATION,PLAYSTATION 3
HITMAN SNIPER CHALLENGE,2012-05-15,RATED M FOR MATURE,21,ACTION ADVENTURE,PLAYSTATION 3
HOA,2021-08-24,RATED E FOR EVERYONE,21,2D PLATFORMER,NINTENDO SWITCH
HOARD,2011-04-04,RATED E FOR EVERYONE,43,REAL-TIME STRATEGY,PLAYSTATION 3
HOGS OF WAR,2000-09-29,RATED T FOR TEEN,64,ARTILLERY,PLAYSTATION
HOGWARTS LEGACY,2023-02-07,RATED T FOR TEEN,4144,WESTERN RPG,PLAYSTATION 5
HOHOKUM,2014-08-12,RATED E +10 FOR EVERYONE +10,103,ADVENTURE,PLAYSTATION 3
HOKKO LIFE,2022-09-27,RATED E FOR EVERYONE,0,VIRTUAL LIFE,PC
HOLE IN THE WALL,2011-08-24,RATED E FOR EVERYONE,9,TRIVIA,XBOX 360
HOLLOW,2018-02-22,RATED M FOR MATURE,63,SURVIVAL,NINTENDO SWITCH
HOLLOW KNIGHT,2018-06-12,RATED E +10 FOR EVERYONE +10,2411,METROIDVANIA,PC
HOLLOW KNIGHT VOIDHEART EDITION,2018-09-25,RATED E +10 FOR EVERYONE +10,270,METROIDVANIA,XBOX ONE
HOME RUN KING,2002-03-18,RATED E FOR EVERYONE,0,BASEBALL SIM,GAMECUBE
HOME SWEET HOME,2018-10-16,RATED M FOR MATURE,27,FIRST-PERSON ADVENTURE,PC
HOMEFRONT,2011-03-15,RATED M FOR MATURE,426,FPS,PC
HOMEFRONT THE REVOLUTION,2016-05-17,RATED M FOR MATURE,445,FPS,PC
HOMETOWN STORY,2013-10-17,RATED E +10 FOR EVERYONE +10,25,SIMULATION,3DS
HOMEWORLD,1999-08-31,RATED E FOR EVERYONE,378,COMMAND RTS,PC
HOMEWORLD 2,2003-09-16,RATED T FOR TEEN,119,REAL-TIME STRATEGY,PC
HOMEWORLD CATACLYSM,2000-09-07,RATED E FOR EVERYONE,86,REAL-TIME STRATEGY,PC
HOMEWORLD DESERTS OF KHARAK,2016-01-20,RATED E +10 FOR EVERYONE +10,235,COMMAND RTS,PC
HOMEWORLD REMASTERED COLLECTION,2015-02-25,RATED E +10 FOR EVERYONE +10,375,COMPILATION,PC
HOMIE ROLLERZ,2008-03-05,RATED E FOR EVERYONE,11,ARCADE RACING,DS
HONEYCOMB BEAT,2007-04-02,RATED E FOR EVERYONE,0,PUZZLE,DS
HONKAI STAR RAIL,2023-04-26,RATED T FOR TEEN,238,RPG,PC
HOOD OUTLAWS & LEGENDS,2021-05-07,RATED M FOR MATURE,47,ACTION ADVENTURE,PLAYSTATION 5
