title,released,rating,ratings_count,genres,platforms
MIDWAY ARCADE TREASURES EXTENDED PLAY,2005-12-13,RATED M FOR MATURE,0,COMPILATION,PSP
MIDWAY'S GREATEST ARCADE HITS,2001-11-22,RATED E FOR EVERYONE,0,COMPILATION,GAME BOY ADVANCE
MIGHT & MAGIC CLASH OF HEROES,2009-12-01,RATED E +10 FOR EVERYONE +10,47,TURN-BASED TACTICS,DS
MIGHT & MAGIC HEROES VI,2011-10-13,RATED T FOR TEEN,691,TURN-BASED STRATEGY,PC
MIGHT & MAGIC HEROES VI  SHADES OF DARKNESS,2013-05-02,RATED T FOR TEEN,86,TURN-BASED STRATEGY,PC
MIGHT & MAGIC HEROES VII,2015-09-29,RATED T FOR TEEN,459,TURN-BASED STRATEGY,PC
MIGHT AND MAGIC 7 FOR BLOOD AND HONOR,1999-06-09,RATED T FOR TEEN,45,RPG,PC
MIGHT AND MAGIC 8 DAY OF THE DESTROYER,2000-02-28,RATED T FOR TEEN,43,RPG,PC
MIGHT AND MAGIC 9,2002-03-27,RATED T FOR TEEN,25,RPG,PC
MIGHT AND MAGIC IX,2002-03-28,RATED T FOR TEEN,25,WESTERN RPG,PC
MIGHTY FLIP CHAMPS!,2009-06-01,RATED E FOR EVERYONE,9,ACTION PUZZLE,DS
MIGHTY GOOSE,2021-06-05,RATED E +10 FOR EVERYONE +10,13,2D PLATFORMER,NINTENDO SWITCH
MIGHTY GUNVOLT BURST,2017-06-15,RATED E FOR EVERYONE,56,2D PLATFORMER,3DS
MIGHTY MILKY WAY,2011-05-09,RATED E FOR EVERYONE,12,ACTION PUZZLE,DS
MIGHTY MORPHIN POWER RANGERS MEGA BATTLE,2017-01-17,RATED E +10 FOR EVERYONE +10,58,2D BEAT-'EM-UP,PLAYSTATION 4
MIGHTY NO 9,2016-06-21,RATED E +10 FOR EVERYONE +10,373,2D PLATFORMER,XBOX ONE
MIGHTY SWITCH FORCE!,2011-12-22,RATED E +10 FOR EVERYONE +10,61,2D PLATFORMER,3DS
MIGHTY SWITCH FORCE! 2,2013-06-13,RATED E +10 FOR EVERYONE +10,32,2D PLATFORMER,3DS
MIITOPIA,2021-05-21,RATED E FOR EVERYONE,110,RPG,3DS
MIKE TYSON BOXING,2002-03-06,RATED E FOR EVERYONE,0,COMBAT SPORT,PLAYSTATION
MIKE TYSON HEAVYWEIGHT BOXING,2002-07-17,RATED T FOR TEEN,0,COMBAT SPORT,XBOX
MILANOIR,2018-05-31,RATED M FOR MATURE,5,RPG,PC
MILITANT,2016-07-12,RATED E +10 FOR EVERYONE +10,14,2D PLATFORMER,PC
MILITARY MADNESS NECTARIS,2009-09-30,RATED E +10 FOR EVERYONE +10,0,REAL-TIME STRATEGY,PLAYSTATION 3
MINABO  A WALK THROUGH LIFE,2023-04-28,RATED E FOR EVERYONE,0,VIRTUAL LIFE,XBOX SERIES X
MIND SNARES ALICES JOURNEY,2015-04-23,RATED T FOR TEEN,18,ADVENTURE,ANDROID
MIND ZERO,2014-05-27,RATED T FOR TEEN,61,JRPG,PLAYSTATION VITA
MINDJACK,2011-01-18,RATED M FOR MATURE,121,THIRD PERSON SHOOTER,PLAYSTATION 3
MINDSEIZE,2020-09-29,RATED E +10 FOR EVERYONE +10,14,2D PLATFORMER,PC
MINECRAFT,2012-05-09,RATED E +10 FOR EVERYONE +10,1119,SANDBOX,PC
MINECRAFT DUNGEONS,2020-05-26,RATED E +10 FOR EVERYONE +10,427,ACTION RPG,PC
MINECRAFT LEGENDS,2023-04-18,RATED E +10 FOR EVERYONE +10,109,REAL-TIME STRATEGY,XBOX SERIES X
MINECRAFT STORY MODE  EPISODE 1 THE ORDER OF THE STONE,2015-10-13,RATED E +10 FOR EVERYONE +10,293,POINT-AND-CLICK,PC
MINECRAFT STORY MODE  EPISODE 2 ASSEMBLY REQUIRED,2015-10-27,RATED E +10 FOR EVERYONE +10,66,POINT-AND-CLICK,XBOX ONE
MINECRAFT STORY MODE  EPISODE 3 THE LAST PLACE YOU LOOK,2015-11-24,RATED E +10 FOR EVERYONE +10,48,POINT-AND-CLICK,PLAYSTATION 4
MINECRAFT STORY MODE  EPISODE 4 A BLOCK AND A HARD PLACE,2015-12-22,RATED E +10 FOR EVERYONE +10,22,POINT-AND-CLICK,PLAYSTATION 4
MINECRAFT STORY MODE  EPISODE 5 ORDER UP!,2016-03-29,RATED E +10 FOR EVERYONE +10,21,POINT-AND-CLICK,PC
MINECRAFT STORY MODE SEASON TWO  EPISODE 1 HERO IN RESIDENCE,2017-07-11,RATED E +10 FOR EVERYONE +10,33,POINT-AND-CLICK,IOS (IPHONE/IPAD)
MINESWEEPER FLAGS,2009-02-11,RATED E FOR EVERYONE,0,LOGIC PUZZLE,XBOX 360
MINI METRO,2018-08-30,RATED E FOR EVERYONE,56,MANAGEMENT,PC
MINI NINJAS,2009-09-08,RATED E +10 FOR EVERYONE +10,30,ACTION ADVENTURE,WII
MINI NINJAS ADVENTURES,2012-06-29,RATED E +10 FOR EVERYONE +10,0,ACTION,XBOX 360
MINISTRY OF BROADCAST,2020-01-30,RATED M FOR MATURE,22,2D PLATFORMER,PC
MINIT,2018-04-03,RATED E FOR EVERYONE,44,ADVENTURE,PC
MINORIA,2020-09-10,RATED T FOR TEEN,11,OPEN-WORLD ACTION,PC
MINORITY REPORT EVERYBODY RUNS,2002-11-19,RATED T FOR TEEN,11,THIRD PERSON SHOOTER,GAME BOY ADVANCE
MINUTES,2015-02-10,RATED E FOR EVERYONE,20,ACTION,PLAYSTATION 4
MIR4,2021-08-24,RATED T FOR TEEN,20,ACTION,PC
MIRROR,2017-09-21,RATED AO FOR ADULTS ONLY,181,ADVENTURE,ANDROID
MIRROR'S EDGE,2008-11-11,RATED T FOR TEEN,326,ACTION ADVENTURE,PC
MIRROR'S EDGE CATALYST,2016-06-07,RATED T FOR TEEN,765,ACTION ADVENTURE,XBOX ONE
MIRRORS EDGE,2008-11-11,RATED T FOR TEEN,2275,ACTION,XBOX 360
MIRRORS EDGE CATALYST,2016-06-07,RATED T FOR TEEN,825,ACTION,PLAYSTATION 4
MISSILE COMMAND,2007-07-04,RATED E FOR EVERYONE,0,LIGHT GUN,XBOX 360
MISSING SINCE JANUARY,2004-06-25,RATED M FOR MATURE,8,ADVENTURE,PC
MISSING TRANSLATION,2015-09-24,RATED E FOR EVERYONE,41,ADVENTURE,ANDROID
MISSING TRANSLATION,2015-09-24,RATED E FOR EVERYONE,41,ADVENTURE,ANDROID
MISSION IMPOSSIBLE,1998-08-14,RATED T FOR TEEN,46,ACTION ADVENTURE,NINTENDO 64
MISSION IMPOSSIBLE OPERATION SURMA,2003-12-08,RATED T FOR TEEN,10,ACTION ADVENTURE,XBOX
MISTER MOSQUITO,2002-03-12,RATED T FOR TEEN,15,ACTION,PLAYSTATION 2
MISTER SLIME,2008-07-23,RATED E FOR EVERYONE,0,2D PLATFORMER,DS
MISTMARE,2003-06-30,RATED T FOR TEEN,8,ACTION RPG,PC
MITSURUGI KAMUI HIKAE,2014-03-09,RATED T FOR TEEN,51,ACTION,PC
MITSURUGI KAMUI HIKAE,2016-02-16,RATED T FOR TEEN,12,3D BEAT-'EM-UP,PLAYSTATION 4
MLB,2005-04-12,RATED E FOR EVERYONE,0,BASEBALL SIM,PSP
MLB 06 THE SHOW,2006-02-28,RATED E FOR EVERYONE,0,BASEBALL SIM,PLAYSTATION 2
MLB 07 THE SHOW,2007-05-15,RATED E FOR EVERYONE,0,BASEBALL SIM,PLAYSTATION 2
MLB 08 THE SHOW,2008-03-04,RATED E FOR EVERYONE,20,BASEBALL SIM,PLAYSTATION 3
MLB 09 THE SHOW,2009-03-03,RATED E FOR EVERYONE,18,BASEBALL SIM,PSP
MLB 10 THE SHOW,2010-03-02,RATED E FOR EVERYONE,59,BASEBALL SIM,PLAYSTATION 3
MLB 11 THE SHOW,2011-03-08,RATED E FOR EVERYONE,89,BASEBALL SIM,PLAYSTATION 3
MLB 12 THE SHOW,2012-03-06,RATED E FOR EVERYONE,71,BASEBALL SIM,PLAYSTATION 3
MLB 13 THE SHOW,2013-03-05,RATED E FOR EVERYONE,119,BASEBALL SIM,PLAYSTATION 3
MLB 14 THE SHOW,2014-04-01,RATED E FOR EVERYONE,76,BASEBALL SIM,PLAYSTATION 4
MLB 15 THE SHOW,2015-03-31,RATED E FOR EVERYONE,199,BASEBALL SIM,PLAYSTATION 4
MLB 2003,2002-06-17,RATED E FOR EVERYONE,0,BASEBALL SIM,PLAYSTATION
MLB 2004,2003-03-10,RATED E FOR EVERYONE,0,BASEBALL SIM,PLAYSTATION 2
MLB 2005,2004-03-16,RATED E FOR EVERYONE,0,BASEBALL SIM,PLAYSTATION 2
MLB 2006,2005-03-08,RATED E FOR EVERYONE,0,BASEBALL SIM,PLAYSTATION 2
MLB 2K13,2013-03-05,RATED E FOR EVERYONE,43,BASEBALL SIM,PLAYSTATION 3
MLB FRONT OFFICE MANAGER,2009-01-26,RATED E FOR EVERYONE,0,BASEBALL SIM,PC
MLB POWER PROS,2007-10-03,RATED E FOR EVERYONE,9,BASEBALL,WII
MLB POWER PROS 2008,2008-07-29,RATED E FOR EVERYONE,14,BASEBALL,PLAYSTATION 2
MLB SLUGFEST 2003,2002-06-23,RATED E FOR EVERYONE,0,BASEBALL,PLAYSTATION 2
MLB SLUGFEST 2004,2003-03-16,RATED E FOR EVERYONE,0,BASEBALL,PLAYSTATION 2
MLB SLUGFEST 2006,2006-06-05,RATED E +10 FOR EVERYONE +10,0,BASEBALL,XBOX
MLB SLUGFEST LOADED,2004-06-23,RATED T FOR TEEN,0,BASEBALL,PLAYSTATION 2
MLB THE SHOW 16,2016-03-29,RATED E FOR EVERYONE,190,BASEBALL SIM,PLAYSTATION 4
MLB THE SHOW 17,2017-03-28,RATED E FOR EVERYONE,160,BASEBALL SIM,PLAYSTATION 4
MLB THE SHOW 18,2018-03-27,RATED E FOR EVERYONE,103,BASEBALL SIM,PLAYSTATION 4
MLB THE SHOW 19,2019-03-26,RATED E FOR EVERYONE,219,BASEBALL SIM,PLAYSTATION 4
MLB THE SHOW 20,2020-03-13,RATED E FOR EVERYONE,159,BASEBALL SIM,PLAYSTATION 4
MLB THE SHOW 21,2021-04-16,RATED E FOR EVERYONE,165,BASEBALL SIM,PLAYSTATION 4
MLB THE SHOW 22,2022-04-01,RATED E FOR EVERYONE,75,BASEBALL SIM,NINTENDO SWITCH
MLB THE SHOW 23,2023-03-24,RATED E FOR EVERYONE,49,BASEBALL SIM,PLAYSTATION 5
MOBILE FORCES,2002-08-16,RATED M FOR MATURE,10,VEHICLE COMBAT SIM,PC
MOBILE SUIT GUNDAM CROSSFIRE,2006-11-13,RATED T FOR TEEN,23,VEHICLE COMBAT SIM,PLAYSTATION 3
MOBILE SUIT GUNDAM ENCOUNTERS IN SPACE,2003-12-05,RATED T FOR TEEN,13,VEHICLE COMBAT SIM,PLAYSTATION 2
MOBILE SUIT GUNDAM EXTREME VS MAXIBOOST ON,2020-07-30,RATED T FOR TEEN,45,3D FIGHTING,PLAYSTATION 4
MOBILE SUIT GUNDAM EXTREME VSFORCE,2016-07-12,RATED E +10 FOR EVERYONE +10,18,3D FIGHTING,PLAYSTATION VITA
MOBILE SUIT GUNDAM FEDERATION VS ZEON,2002-09-09,RATED T FOR TEEN,16,VEHICLE COMBAT SIM,PLAYSTATION 2
MOBILE SUIT GUNDAM GUNDAM VS ZETA GUNDAM,2005-06-28,RATED T FOR TEEN,10,VEHICLE COMBAT SIM,PLAYSTATION 2
MOBILE SUIT GUNDAM JOURNEY TO JABURO,2001-08-06,RATED T FOR TEEN,8,VEHICLE COMBAT SIM,PLAYSTATION 2
MOBILE SUIT GUNDAM SEED BATTLE ASSAULT,2004-08-10,RATED T FOR TEEN,8,2D FIGHTING,GAME BOY ADVANCE
MOBILE SUIT GUNDAM SEED NEVER ENDING TOMORROW,2005-09-29,RATED T FOR TEEN,0,THIRD PERSON SHOOTER,PLAYSTATION 2
MOBILE SUIT GUNDAM ZEONIC FRONT,2002-01-15,RATED T FOR TEEN,10,VEHICLE COMBAT SIM,PLAYSTATION 2
MOBIUS FINAL FANTASY,2016-08-10,RATED T FOR TEEN,79,RPG,ANDROID
MOCO MOCO FRIENDS,2015-11-17,RATED E FOR EVERYONE,14,TRAINER RPG,3DS
MODERN COMBAT 5,2014-07-24,RATED M FOR MATURE,80,ACTION,ANDROID
MODERN COMBAT DOMINATION,2011-01-18,RATED T FOR TEEN,34,TACTICAL FPS,PLAYSTATION 3
MODERN COMBAT VERSUS,2017-09-27,RATED T FOR TEEN,38,ACTION,ANDROID
MODNATION RACERS,2010-05-25,RATED E FOR EVERYONE,167,ARCADE RACING,PLAYSTATION 3
MODNATION RACERS ROAD TRIP,2012-02-07,RATED E FOR EVERYONE,75,ARCADE RACING,PLAYSTATION VITA
MOEBIUS EMPIRE RISING,2014-04-14,RATED T FOR TEEN,11,ADVENTURE,PC
MOERO CRYSTAL H,2020-09-17,RATED M FOR MATURE,5,ACTION RPG,NINTENDO SWITCH
MOJO!,2003-08-26,RATED E FOR EVERYONE,0,PUZZLE,PLAYSTATION 2
MOLE CONTROL,2010-01-20,RATED E FOR EVERYONE,0,LOGIC PUZZLE,PC
MOM HID MY GAME!,2017-12-21,RATED E FOR EVERYONE,13,POINT-AND-CLICK,NINTENDO SWITCH
MOMODORA REVERIE UNDER THE MOONLIGHT,2017-03-16,RATED T FOR TEEN,48,METROIDVANIA,PC
MONACO WHAT'S YOURS IS MINE,2013-04-24,RATED T FOR TEEN,227,ADVENTURE,NINTENDO SWITCH
MONACO WHATS YOURS IS MINE,2013-04-24,RATED T FOR TEEN,360,ACTION,PC
MONARK,2022-02-22,RATED T FOR TEEN,20,RPG,PLAYSTATION 4
MONDAY NIGHT COMBAT,2010-08-09,RATED T FOR TEEN,67,ACTION,PC
MONDAY NIGHT COMBAT,2010-08-11,RATED T FOR TEEN,73,THIRD PERSON SHOOTER,XBOX 360
MONKEY ISLAND 2 LECHUCKS REVENGE,1991-01-01,RATED T FOR TEEN,134,ADVENTURE,MACOS
MONKEY ISLAND 2 SPECIAL EDITION LECHUCK'S REVENGE,2010-07-07,RATED E +10 FOR EVERYONE +10,48,POINT-AND-CLICK,PC
MONKEY KING HERO IS BACK,2019-10-17,RATED T FOR TEEN,52,ACTION,PLAYSTATION 4
MONOCHROMA,2014-01-30,RATED T FOR TEEN,20,ACTION,XBOX ONE
MONOCHROME MOBIUS RIGHTS AND WRONGS FORGOTTEN,2023-09-05,RATED T FOR TEEN,12,JRPG,PLAYSTATION 5
MONOLITH,2017-06-07,RATED E FOR EVERYONE,20,ACTION,LINUX
MONOPOLY,2008-10-20,RATED E FOR EVERYONE,17,BOARD,DS
MONOPOLY,2008-10-20,RATED E FOR EVERYONE,32,STRATEGY,IOS
MONOPOLY PARTY!,2002-10-29,RATED E FOR EVERYONE,0,PARTY,PLAYSTATION 2
MONOPOLY PLUS,2014-11-25,RATED E FOR EVERYONE,174,CASUAL,PLAYSTATION 4
MONOPOLY PLUS,2017-10-31,RATED E FOR EVERYONE,83,BOARD,PLAYSTATION 4
MONOPOLY STREETS,2010-10-26,RATED E FOR EVERYONE,16,BOARD,XBOX 360
MONOPOLY TYCOON,2001-09-24,RATED E FOR EVERYONE,21,BOARD,PC
MONSTER 4X4 MASTERS OF METAL,2003-12-10,RATED E FOR EVERYONE,0,AUTO RACING SIM,GAMECUBE
MONSTER 4X4 WORLD CIRCUIT,2006-03-23,RATED E FOR EVERYONE,0,AUTO RACING SIM,WII
MONSTER BOY AND THE CURSED KINGDOM,2018-12-04,RATED E FOR EVERYONE,63,ACTION,PLAYSTATION 4
MONSTER BOY AND THE CURSED KINGDOM,2018-12-04,RATED E +10 FOR EVERYONE +10,158,METROIDVANIA,PC
MONSTER ENERGY SUPERCROSS  THE OFFICIAL VIDEOGAME 3,2020-02-04,RATED E FOR EVERYONE,31,AUTO RACING,XBOX ONE
MONSTER ENERGY SUPERCROSS  THE OFFICIAL VIDEOGAME 5,2022-03-17,RATED E FOR EVERYONE,19,AUTO RACING SIM,PC
MONSTER ENERGY SUPERCROSS  THE OFFICIAL VIDEOGAME 6,2023-03-09,RATED E FOR EVERYONE,0,AUTO RACING SIM,XBOX SERIES X
MONSTER FORCE,2002-09-29,RATED E FOR EVERYONE,0,THIRD PERSON SHOOTER,GAME BOY ADVANCE
MONSTER HARVEST,2021-08-31,RATED E FOR EVERYONE,6,TRAINER RPG,NINTENDO SWITCH
MONSTER HOUSE,2006-07-18,RATED E +10 FOR EVERYONE +10,8,SURVIVAL,DS
MONSTER HUNTER,2004-09-21,RATED T FOR TEEN,34,ACTION RPG,PLAYSTATION 2
MONSTER HUNTER 3 ULTIMATE,2013-03-19,RATED T FOR TEEN,337,ACTION RPG,3DS
MONSTER HUNTER 4 ULTIMATE,2015-02-13,RATED T FOR TEEN,443,ACTION RPG,3DS
MONSTER HUNTER FREEDOM,2006-05-23,RATED T FOR TEEN,26,ACTION RPG,PSP
MONSTER HUNTER FREEDOM 2,2007-08-28,RATED T FOR TEEN,44,ACTION RPG,PSP
MONSTER HUNTER FREEDOM UNITE,2009-06-22,RATED T FOR TEEN,147,ACTION RPG,PSP
MONSTER HUNTER GENERATIONS ULTIMATE,2018-08-28,RATED T FOR TEEN,187,ACTION RPG,NINTENDO SWITCH
MONSTER HUNTER RISE,2021-03-26,RATED T FOR TEEN,1167,ACTION RPG,NINTENDO SWITCH
MONSTER HUNTER STORIES,2017-09-08,RATED E +10 FOR EVERYONE +10,113,JRPG,3DS
MONSTER HUNTER STORIES 2 WINGS OF RUIN,2021-07-09,RATED E +10 FOR EVERYONE +10,230,JRPG,NINTENDO SWITCH
MONSTER HUNTER TRI,2010-04-20,RATED T FOR TEEN,182,ACTION RPG,WII
MONSTER HUNTER WORLD,2018-01-26,RATED T FOR TEEN,1577,ACTION,PLAYSTATION 4
MONSTER HUNTER WORLD,2018-01-26,RATED T FOR TEEN,2087,ACTION RPG,PLAYSTATION 4
MONSTER HUNTER WORLD  ICEBORNE,2019-09-06,RATED T FOR TEEN,377,ACTION RPG,PLAYSTATION 4
MONSTER HUNTER WORLD ICEBORNE,2019-09-06,RATED T FOR TEEN,156,ACTION,PC
MONSTER JAM,2007-11-13,RATED E FOR EVERYONE,6,AUTO RACING SIM,PC
MONSTER JAM MAXIMUM DESTRUCTION,2002-06-13,RATED T FOR TEEN,0,AUTO RACING SIM,PLAYSTATION 2
MONSTER JAM STEEL TITANS,2019-06-25,RATED E FOR EVERYONE,8,AUTO RACING,XBOX ONE
MONSTER JAM STEEL TITANS 2,2021-03-02,RATED E FOR EVERYONE,5,AUTO RACING,XBOX ONE
MONSTER KINGDOM JEWEL SUMMONER,2007-02-19,RATED T FOR TEEN,0,RPG,PSP
MONSTER LAB,2008-11-04,RATED E +10 FOR EVERYONE +10,10,RPG,WII
MONSTER LOVES YOU!,2013-03-18,RATED T FOR TEEN,44,ACTION,NINTENDO SWITCH
MONSTER MADNESS,2007-06-12,RATED T FOR TEEN,5,VERTICAL SHOOT-'EM-UP,PC
MONSTER MENU THE SCAVENGER'S COOKBOOK,2023-05-23,RATED T FOR TEEN,0,JRPG,NINTENDO SWITCH
MONSTER MONPIECE,2014-01-24,RATED M FOR MATURE,20,RPG,PS VITA
MONSTER MONPIECE,2014-05-27,RATED M FOR MATURE,69,CARD BATTLE,PLAYSTATION VITA
MONSTER OF THE DEEP FINAL FANTASY XV,2017-11-21,RATED T FOR TEEN,188,FISHING,PLAYSTATION 4
MONSTER PROM,2018-04-26,RATED T FOR TEEN,142,SIMULATION,PC
MONSTER PROM,2018-04-27,RATED M FOR MATURE,43,ADVENTURE,PC
MONSTER PROM XXL,2020-05-21,RATED M FOR MATURE,6,ADVENTURE,NINTENDO SWITCH
MONSTER RANCHER 1 & 2 DX,2021-12-09,RATED T FOR TEEN,70,COMPILATION,IOS (IPHONE/IPAD)
MONSTER RANCHER 3,2001-09-24,RATED E FOR EVERYONE,5,STRATEGY,PLAYSTATION 2
MONSTER RANCHER 4,2003-11-13,RATED E FOR EVERYONE,12,STRATEGY,PLAYSTATION 2
MONSTER RANCHER ADVANCE,2001-11-28,RATED E FOR EVERYONE,0,STRATEGY,GAME BOY ADVANCE
MONSTER RANCHER EVO,2006-04-13,RATED E +10 FOR EVERYONE +10,0,STRATEGY,PLAYSTATION 2
MONSTER SANCTUARY,2020-12-08,RATED E +10 FOR EVERYONE +10,41,ACTION ADVENTURE,PC
MONSTER TALE,2011-03-16,RATED E FOR EVERYONE,27,METROIDVANIA,DS
MONSTER TRAIN,2020-05-20,RATED T FOR TEEN,120,STRATEGY,PC
MONSTER TRUCK CHAMPIONSHIP,2020-10-20,RATED E FOR EVERYONE,7,VEHICLE SIM,NINTENDO SWITCH
MONSTER TRUCK DESTRUCTION,2012-12-13,RATED E FOR EVERYONE,5,ACTION,ANDROID
MONSTER TRUCK MADNESS,2003-08-11,RATED E FOR EVERYONE,0,AUTO RACING SIM,GAME BOY ADVANCE
MONSTERBAG,2015-04-07,RATED T FOR TEEN,43,ACTION PUZZLE,PLAYSTATION VITA
MONSTERS  STOLE MY PRINCESS,2010-04-22,RATED E +10 FOR EVERYONE +10,0,2D PLATFORMER,XBOX 360
MONSTERS INC SCREAM TEAM,2001-10-30,RATED E FOR EVERYONE,28,3D PLATFORMER,PLAYSTATION
MONSTRUM,2015-05-19,RATED M FOR MATURE,27,INDIE,PC
MONUMENT VALLEY,2014-04-03,RATED E FOR EVERYONE,518,ADVENTURE,ANDROID
MONUMENT VALLEY 2,2017-05-30,RATED E FOR EVERYONE,235,ADVENTURE,ANDROID
MOON,2009-01-13,RATED T FOR TEEN,11,FPS,DS
MOON DIVER,2011-03-29,RATED E +10 FOR EVERYONE +10,8,2D BEAT-'EM-UP,XBOX 360
MOON HUNTERS,2016-03-10,RATED E +10 FOR EVERYONE +10,30,ACTION RPG,PLAYSTATION 4
MOON PROJECT,2001-03-11,RATED T FOR TEEN,25,COMMAND RTS,PC
MOON REMIX RPG ADVENTURE,2020-08-27,RATED E +10 FOR EVERYONE +10,20,RPG,NINTENDO SWITCH
MOONBASE COMMANDER,2002-08-13,RATED E FOR EVERYONE,9,TURN-BASED STRATEGY,PC
MOONGLOW BAY,2021-10-26,RATED E FOR EVERYONE,0,TYCOON,PC
MOONLIGHTER,2018-05-29,RATED E +10 FOR EVERYONE +10,133,ACTION RPG,PC
MOONS OF MADNESS,2019-10-22,RATED M FOR MATURE,78,ADVENTURE,XBOX ONE
MOONS OF MADNESS,2019-10-22,RATED M FOR MATURE,61,SURVIVAL,PLAYSTATION 4
MORDHAU,2019-04-29,RATED M FOR MATURE,253,ACTION,PC
MORPHIES LAW,2018-08-20,RATED T FOR TEEN,26,THIRD PERSON SHOOTER,NINTENDO SWITCH
MORPHITE,2017-11-02,RATED T FOR TEEN,16,ACTION ADVENTURE,XBOX ONE
MORTAL KOMBAT,2011-04-19,RATED M FOR MATURE,494,2D FIGHTING,PLAYSTATION 3
MORTAL KOMBAT 1,2023-09-19,RATED M FOR MATURE,1053,2D FIGHTING,PLAYSTATION 5
MORTAL KOMBAT 1,2023-09-19,RATED RP FOR RATE PENDING,43,ACTION,PC
MORTAL KOMBAT 11,2019-04-22,RATED M FOR MATURE,1076,ACTION,NINTENDO SWITCH
MORTAL KOMBAT 11,2019-04-23,RATED M FOR MATURE,2229,2D FIGHTING,PC
MORTAL KOMBAT 11 AFTERMATH,2020-05-26,RATED M FOR MATURE,118,2D FIGHTING,XBOX ONE
MORTAL KOMBAT 11 ULTIMATE,2020-11-17,RATED M FOR MATURE,457,2D FIGHTING,PLAYSTATION 4
MORTAL KOMBAT 4,1997-09-10,RATED M FOR MATURE,191,ARCADE,GAME BOY
MORTAL KOMBAT ADVANCE,2001-12-12,RATED M FOR MATURE,13,2D FIGHTING,GAME BOY ADVANCE
MORTAL KOMBAT ARCADE KOLLECTION,2011-08-30,RATED M FOR MATURE,72,ARCADE,PC
MORTAL KOMBAT ARCADE KOLLECTION,2011-08-31,RATED M FOR MATURE,35,COMPILATION,PC
MORTAL KOMBAT ARMAGEDDON,2006-10-09,RATED M FOR MATURE,181,3D FIGHTING,WII
MORTAL KOMBAT ARMAGEDDON,2006-10-11,RATED M FOR MATURE,106,ARCADE,WII
MORTAL KOMBAT DEADLY ALLIANCE,2002-11-16,RATED M FOR MATURE,91,3D FIGHTING,XBOX
MORTAL KOMBAT DECEPTION,2004-10-04,RATED M FOR MATURE,65,FIGHTING,PLAYSTATION 2
MORTAL KOMBAT KOMPLETE EDITION,2013-07-03,RATED M FOR MATURE,800,2D FIGHTING,PC
MORTAL KOMBAT KOMPLETE EDITION,2013-07-03,RATED AO FOR ADULTS ONLY,916,ARCADE,PLAYSTATION 3
MORTAL KOMBAT MOBILE,2015-04-07,RATED M FOR MATURE,57,CARD BATTLE,IOS (IPHONE/IPAD)
MORTAL KOMBAT SHAOLIN MONKS,2005-09-16,RATED M FOR MATURE,205,3D BEAT-'EM-UP,XBOX
MORTAL KOMBAT SPECIAL FORCES,2000-06-30,RATED M FOR MATURE,37,3D BEAT-'EM-UP,PLAYSTATION
MORTAL KOMBAT TOURNAMENT EDITION,2003-08-27,RATED M FOR MATURE,5,2D FIGHTING,GAME BOY ADVANCE
MORTAL KOMBAT VS DC UNIVERSE,2008-11-16,RATED T FOR TEEN,104,2D FIGHTING,PLAYSTATION 3
MORTAL KOMBAT VS DC UNIVERSE,2008-11-16,RATED T FOR TEEN,198,ARCADE,XBOX 360
MORTAL KOMBAT X,2015-04-07,RATED M FOR MATURE,2041,ACTION,PC
MORTAL KOMBAT X,2015-04-14,RATED M FOR MATURE,1251,2D FIGHTING,PC
MORTAL KOMBAT XL,2016-03-01,RATED M FOR MATURE,672,2D FIGHTING,XBOX ONE
MORTAL ROYALE,2018-12-17,RATED M FOR MATURE,1,ACTION,PC
MORTAL SHELL,2020-08-18,RATED M FOR MATURE,216,ACTION,PLAYSTATION 4
MORTAL SHELL,2020-08-18,RATED M FOR MATURE,456,ACTION RPG,PC
MOSAIC,2019-12-05,RATED T FOR TEEN,29,ADVENTURE,PLAYSTATION 4
MOSCOW TO BERLIN RED SIEGE,2006-06-14,RATED T FOR TEEN,0,REAL-TIME STRATEGY,PC
MOSS,2018-02-27,RATED T FOR TEEN,106,ACTION,PC
MOSS,2018-02-27,RATED E +10 FOR EVERYONE +10,226,ACTION ADVENTURE,PLAYSTATION 4
MOSS BOOK II,2022-03-31,RATED E +10 FOR EVERYONE +10,39,ACTION ADVENTURE,PLAYSTATION 4
MOTHER 3,2006-04-20,RATED T FOR TEEN,82,RPG,GAME BOY ADVANCE
MOTHERGUNSHIP,2018-07-16,RATED T FOR TEEN,52,ACTION,PLAYSTATION 4
MOTIONSPORTS,2010-11-04,RATED T FOR TEEN,10,SPORTS,XBOX 360
MOTIONSPORTS ADRENALINE,2011-11-01,RATED E FOR EVERYONE,9,SPORTS,PLAYSTATION 3
MOTO RACER 3,2002-01-31,RATED E FOR EVERYONE,0,ARCADE RACING,PC
MOTO RACER 4,2017-01-24,RATED E FOR EVERYONE,16,ARCADE RACING,PC
MOTO RACER ADVANCE,2002-12-05,RATED E FOR EVERYONE,0,AUTO RACING,GAME BOY ADVANCE
MOTOCROSS MADNESS,2013-04-10,RATED E +10 FOR EVERYONE +10,74,AUTO RACING,XBOX 360
MOTOCROSS MANIA,2000-11-14,RATED E FOR EVERYONE,0,ARCADE RACING,PC
MOTOCROSS MANIA 3,2005-04-27,RATED T FOR TEEN,0,ARCADE RACING,PLAYSTATION 2
MOTOCROSS MANIACS ADVANCE,2002-03-21,RATED E FOR EVERYONE,0,ARCADE RACING,GAME BOY ADVANCE
