title,released,rating,ratings_count,genres,platforms
UFC 2009 UNDISPUTED,2009-05-19,RATED T FOR TEEN,53,SPORTS,XBOX 360
UFC PERSONAL TRAINER THE ULTIMATE FITNESS SYSTEM,2011-06-28,RATED E FOR EVERYONE,16,EXERCISE,PLAYSTATION 3
UFC SUDDEN IMPACT,2004-04-21,RATED T FOR TEEN,0,COMBAT SPORT,PLAYSTATION 2
UFC TAPOUT 2,2003-03-20,RATED T FOR TEEN,0,COMBAT SPORT,XBOX
UFC UNDISPUTED 2009,2009-05-19,RATED T FOR TEEN,25,WRESTLING,PLAYSTATION 3
UFC UNDISPUTED 2010,2010-05-25,RATED T FOR TEEN,52,SPORTS,XBOX 360
UFC UNDISPUTED 2010,2010-05-25,RATED T FOR TEEN,44,WRESTLING,PSP
UFC UNDISPUTED 3,2012-01-03,RATED T FOR TEEN,63,SPORTS,PLAYSTATION 3
UFC UNDISPUTED 3,2012-02-14,RATED T FOR TEEN,104,WRESTLING,PLAYSTATION 3
UFHO2,2015-06-02,,7,STRATEGY,PC
UFO AFTERLIGHT,2007-03-15,,45,STRATEGY,PC
UFO AFTERLIGHT,2007-05-04,RATED T FOR TEEN,37,REAL-TIME STRATEGY,PC
UFO AFTERMATH,2003-10-02,RATED T FOR TEEN,36,STRATEGY,PC
UFO AFTERMATH,2003-10-15,RATED T FOR TEEN,25,STRATEGY,PC
UFO AFTERSHOCK,2005-11-17,RATED M FOR MATURE,24,STRATEGY,PC
UFO AFTERSHOCK,2005-11-23,RATED T FOR TEEN,23,REAL-TIME STRATEGY,PC
UFO EXTRATERRESTRIALS,2007-05-04,RATED E +10 FOR EVERYONE +10,25,TURN-BASED TACTICS,PC
UFO EXTRATERRESTRIALS GOLD,2010-02-17,,19,STRATEGY,PC
UFO ONLINE INVASION,2016-06-08,,8,RPG,PC
UFO ROBOT GRENDIZER THE FEAST OF THE WOLVES,2023-11-14,RATED T FOR TEEN,19,ACTION ADVENTURE,PLAYSTATION 5
UGLY AMERICANS APOCALYPSEGEDDON,2011-08-31,RATED M FOR MATURE,19,VERTICAL SHOOT-'EM-UP,PLAYSTATION 3
UKRAINIAN NINJA,2014-12-23,,8,ACTION,PC
ULTIMA FOREVER QUEST FOR THE AVATAR,2013-08-02,,5,ACTION RPG,IOS (IPHONE/IPAD)
ULTIMA IV QUEST OF THE AVATAR,1985-09-15,,159,ADVENTURE,IOS
ULTIMA IX ASCENSION,1999-11-29,RATED M FOR MATURE,17,ACTION,PC
ULTIMA ONLINE THIRD DAWN,2001-03-26,RATED T FOR TEEN,0,MMORPG,PC
ULTIMA WORLDS OF ADVENTURE 2 MARTIAN DREAMS,1991-12-30,,96,ADVENTURE,MACOS
ULTIMATE ARENA,2016-08-22,,21,ACTION,LINUX
ULTIMATE BAND,2008-11-18,RATED E +10 FOR EVERYONE +10,0,RHYTHM,DS
ULTIMATE BEACH SOCCER,2003-11-10,RATED E FOR EVERYONE,0,SOCCER,GAME BOY ADVANCE
ULTIMATE BLOCK PARTY,2005-12-13,RATED E FOR EVERYONE,0,PUZZLE,PSP
ULTIMATE BRAIN GAMES,2003-03-18,RATED E FOR EVERYONE,0,BOARD,GAME BOY ADVANCE
ULTIMATE CARD GAMES,,RATED E FOR EVERYONE,0,BOARD,GAME BOY ADVANCE
ULTIMATE CHICKEN HORSE,2016-03-04,,215,ACTION,PLAYSTATION 4
ULTIMATE CUSTOM NIGHT,2018-06-27,,99,ACTION,XBOX ONE
ULTIMATE DOOM,1995-12-31,RATED M FOR MATURE,283,ACTION,XBOX ONE
ULTIMATE EPIC BATTLE SIMULATOR,2017-04-12,,155,ACTION,PC
ULTIMATE FIGHTING CHAMPIONSHIP,2000-08-29,RATED T FOR TEEN,8,COMBAT SPORT,DREAMCAST
ULTIMATE FIGHTING CHAMPIONSHIP TAPOUT,2002-02-17,RATED T FOR TEEN,0,COMBAT SPORT,XBOX
ULTIMATE FIGHTING CHAMPIONSHIP THROWDOWN,2002-06-03,RATED T FOR TEEN,0,COMBAT SPORT,PLAYSTATION 2
ULTIMATE FISHING,2017-11-16,,7,SIMULATION,PLAYSTATION 4
ULTIMATE GENERAL GETTYSBURG,2014-09-23,,30,STRATEGY,LINUX
ULTIMATE GENERAL GETTYSBURG,2014-10-16,,161,REAL-TIME TACTICS,PC
ULTIMATE GHOSTS 'N GOBLINS,2006-08-29,RATED E +10 FOR EVERYONE +10,52,2D PLATFORMER,PSP
ULTIMATE MARVEL VS CAPCOM 3,2011-11-15,RATED T FOR TEEN,209,FIGHTING,PLAYSTATION 3
ULTIMATE MARVEL VS CAPCOM 3,2012-02-15,RATED T FOR TEEN,112,2D FIGHTING,PLAYSTATION 3
ULTIMATE MORTAL KOMBAT,2007-11-12,RATED M FOR MATURE,25,2D FIGHTING,DS
ULTIMATE MORTAL KOMBAT 3,1995-11-06,RATED M FOR MATURE,450,FIGHTING,3DO
ULTIMATE MORTAL KOMBAT 3,2006-10-22,RATED M FOR MATURE,22,2D FIGHTING,IOS (IPHONE/IPAD)
ULTIMATE MUSCLE LEGENDS VS NEW GENERATION,2003-06-05,RATED T FOR TEEN,0,WRESTLING,GAMECUBE
ULTIMATE MUSCLE THE KINNIKUMAN LEGACY  THE PATH OF THE SUPERHERO,2003-06-05,RATED T FOR TEEN,0,WRESTLING,GAME BOY ADVANCE
ULTIMATE NES REMIX,2014-12-05,RATED E FOR EVERYONE,47,MISCELLANEOUS,3DS
ULTIMATE RIDE,2001-09-30,RATED E FOR EVERYONE,0,TYCOON,PC
ULTIMATE SPIDERMAN,2005-09-19,RATED E +10 FOR EVERYONE +10,10,2D PLATFORMER,DS
ULTIMATE SPIDERMAN,2005-09-22,RATED T FOR TEEN,244,ACTION,PLAYSTATION 2
ULTIMATE SPIDERMAN,2005-09-22,RATED T FOR TEEN,36,OPEN-WORLD ACTION,PLAYSTATION 2
ULTIMATE SUDOKU COLLECTION,2018-05-18,,1,CASUAL,MACOS
ULTIMATE TICTACTOE,2015-04-28,,18,CASUAL,PC
ULTIMATE WORD SEARCH 2 LETTER BOXED,2016-08-18,,7,CASUAL,PC
ULTIMATE ZOMBIE DEFENSE,2020-02-21,,3,ACTION,PC
ULTIONUS A TALE OF PETTY REVENGE,2014-02-25,,3,ACTION,MACOS
ULTRA AGE,2021-09-09,RATED T FOR TEEN,11,ACTION ADVENTURE,PLAYSTATION 4
ULTRA BUSTAMOVE,2004-11-04,RATED E FOR EVERYONE,0,MATCHING PUZZLE,XBOX
ULTRA KAIJU MONSTER RANCHER,2022-10-20,RATED E +10 FOR EVERYONE +10,282,TRAINER RPG,NINTENDO SWITCH
ULTRA STREET FIGHTER II THE FINAL CHALLENGERS,2017-05-26,RATED T FOR TEEN,186,2D FIGHTING,NINTENDO SWITCH
ULTRA STREET FIGHTER IV,2014-06-03,RATED T FOR TEEN,101,2D FIGHTING,PLAYSTATION 3
ULTRA STREET FIGHTER IV,2014-06-03,RATED T FOR TEEN,196,ACTION,PLAYSTATION 3
ULTRACORE,2020-06-23,RATED T FOR TEEN,0,2D PLATFORMER,PLAYSTATION 4
ULTRAKILL,2020-09-02,,102,ACTION,LINUX
ULTRATRON,2013-03-18,RATED E FOR EVERYONE,90,ACTION,XBOX ONE
ULTRATRON,2015-05-14,RATED E FOR EVERYONE,14,TOP-DOWN SHOOT-'EM-UP,PLAYSTATION VITA
ULTRAWORLD EXODUS,2014-12-04,,1,INDIE,PC
UMBRELLA CORPS,2016-06-21,RATED M FOR MATURE,189,TACTICAL THIRD PERSON SHOOTER,PLAYSTATION 4
UMBRELLA CORPS BIOHAZARD UMBRELLA CORPS,2016-06-21,RATED M FOR MATURE,81,ACTION,PLAYSTATION 4
UMINEKO WHEN THEY CRY ,2016-07-08,,31,ADVENTURE,MACOS
UMINEKO WHEN THEY CRY  ANSWER ARCS,2017-11-17,,39,ADVENTURE,LINUX
UMURANGI GENERATION,2020-05-19,RATED RP FOR RATE PENDING,17,SIMULATION,NINTENDO SWITCH
UMURANGI GENERATION,2021-06-05,RATED T FOR TEEN,7,FIRST-PERSON ADVENTURE,PC
UNALIVE,2017-01-05,,7,ACTION,WII U
UNAVOWED,2018-08-07,,55,ADVENTURE,MACOS
UNAVOWED,2018-08-08,,110,POINT-AND-CLICK,PC
UNBOUND SAGA,2010-12-01,RATED T FOR TEEN,0,2D BEAT-'EM-UP,PSP
UNBOUND WORLDS APART,2021-07-28,,24,METROIDVANIA,PC
UNBOX,2016-09-05,,25,ACTION,PC
UNBOX NEWBIE'S ADVENTURE,2017-07-26,RATED E FOR EVERYONE,0,3D PLATFORMER,PC
UNCANNY VALLEY,2015-04-23,,140,ACTION,XBOX ONE
UNCANNY VALLEY,2015-04-23,,30,SURVIVAL,PC
UNCANNY XMEN DAYS OF FUTURE PAST,2014-05-22,,0,2D PLATFORMER,IOS (IPHONE/IPAD)
UNCHAINED BLADES,2013-01-03,RATED T FOR TEEN,17,WESTERN RPG,3DS
UNCHARTED 2 AMONG THIEVES,2009-10-13,RATED T FOR TEEN,1709,ACTION,PLAYSTATION 4
UNCHARTED 2 AMONG THIEVES,2009-10-13,RATED T FOR TEEN,6648,LINEAR ACTION ADVENTURE,PLAYSTATION 3
UNCHARTED 3 DRAKE'S DECEPTION,2011-11-01,RATED T FOR TEEN,5642,LINEAR ACTION ADVENTURE,PLAYSTATION 3
UNCHARTED 3 DRAKES DECEPTION,2011-11-01,RATED T FOR TEEN,1878,ACTION,PLAYSTATION 4
UNCHARTED 4 A THIEF'S END,2016-05-10,RATED T FOR TEEN,17412,LINEAR ACTION ADVENTURE,PLAYSTATION 4
UNCHARTED 4 A THIEF’S END,2016-05-10,RATED T FOR TEEN,3482,ACTION,PLAYSTATION 5
UNCHARTED DRAKE'S FORTUNE,2007-11-16,RATED T FOR TEEN,3802,LINEAR ACTION ADVENTURE,PLAYSTATION 3
UNCHARTED DRAKES FORTUNE,2007-11-19,RATED T FOR TEEN,1419,ACTION,PLAYSTATION 3
UNCHARTED FIGHT FOR FORTUNE,2012-12-04,RATED T FOR TEEN,71,CARD BATTLE,PLAYSTATION VITA
UNCHARTED FORTUNE HUNTER,2016-05-05,,36,ACTION PUZZLE,IOS (IPHONE/IPAD)
UNCHARTED GOLDEN ABYSS,2011-12-17,RATED T FOR TEEN,402,ACTION,PS VITA
UNCHARTED GOLDEN ABYSS,2012-02-15,RATED T FOR TEEN,952,LINEAR ACTION ADVENTURE,PLAYSTATION VITA
UNCHARTED LEGACY OF THIEVES COLLECTION,2022-01-28,RATED T FOR TEEN,428,ACTION,PC
UNCHARTED LEGACY OF THIEVES COLLECTION,2022-01-28,RATED T FOR TEEN,1167,COMPILATION,PLAYSTATION 5
UNCHARTED THE LOST LEGACY,2017-08-22,RATED T FOR TEEN,1210,ACTION,PLAYSTATION 4
UNCHARTED THE LOST LEGACY,2017-08-22,RATED T FOR TEEN,2533,ACTION ADVENTURE,PLAYSTATION 4
UNCHARTED THE NATHAN DRAKE COLLECTION,2015-10-09,RATED T FOR TEEN,486,ACTION,PLAYSTATION 4
UNCHARTED THE NATHAN DRAKE COLLECTION,2015-10-09,RATED T FOR TEEN,3634,COMPILATION,PLAYSTATION 4
UNCHARTED WATERS ONLINE,2004-10-30,,16,ADVENTURE,PC
UNCOMMON VALOR CAMPAIGN FOR THE SOUTH PACIFIC,2002-12-02,RATED E FOR EVERYONE,0,TURN-BASED STRATEGY,PC
"UNCORPOREAL  ""ALCATRAZ ISLAND LOFTS""",2016-07-20,,0,INDIE,PC
"UNCORPOREAL  ""FLUFFY!""",2016-07-20,,1,INDIE,PC
UNDEAD HORDE,2019-05-15,,21,ACTION,ANDROID
UNDEAD KNIGHTS,2009-09-29,RATED M FOR MATURE,13,3D BEAT-'EM-UP,PSP
UNDECEMBER,2022-10-11,RATED M FOR MATURE,50,ACTION,ANDROID
UNDER DEFEAT,2012-11-28,RATED E +10 FOR EVERYONE +10,14,VERTICAL SHOOT-'EM-UP,PLAYSTATION 3
UNDER NIGHT INBIRTH EXELATE,2014-07-24,RATED T FOR TEEN,25,ACTION,PLAYSTATION 3
UNDER NIGHT INBIRTH EXELATE,2015-02-24,RATED T FOR TEEN,61,2D FIGHTING,PLAYSTATION 3
UNDER NIGHT INBIRTH EXELATECLR,2020-02-20,RATED T FOR TEEN,27,2D FIGHTING,PLAYSTATION 4
UNDER NIGHT INBIRTH EXELATEST,2018-02-09,RATED T FOR TEEN,41,2D FIGHTING,PLAYSTATION 4
UNDER NIGHT INBIRTH EXELATEST,2018-02-09,RATED T FOR TEEN,35,ACTION,PLAYSTATION 4
UNDER SIEGE,2011-06-02,RATED E +10 FOR EVERYONE +10,34,REAL-TIME STRATEGY,PLAYSTATION 3
UNDER THE MOON,2022-08-04,,2,ADVENTURE,PC
UNDER THE SKIN,2004-10-12,RATED T FOR TEEN,0,ACTION ADVENTURE,PLAYSTATION 2
UNDER THE WAVES,2023-08-29,RATED M FOR MATURE,48,ADVENTURE,PC
UNDER ZERO,2017-03-02,,18,ACTION,PC
UNDERCOVER OPERATION WINTERSUN,2007-08-28,RATED T FOR TEEN,0,POINT-AND-CLICK,PC
UNDERGROUND,2015-04-02,RATED E +10 FOR EVERYONE +10,8,ACTION,WII U
UNDERGROUND POOL,2007-01-26,RATED E FOR EVERYONE,0,BILLIARDS,DS
UNDERHERO,2018-09-18,,23,ADVENTURE,XBOX ONE
UNDERMINE,2020-08-06,,99,ACTION,XBOX ONE
UNDERMINE,2021-02-11,RATED E +10 FOR EVERYONE +10,12,ACTION ADVENTURE,PC
UNDERRAIL,2012-12-05,,186,RPG,PC
UNDERRAIL,2015-12-17,,67,RPG,PC
UNDERTALE,2015-09-14,,1765,RPG,XBOX SERIES S/X
UNDERTALE,2015-09-15,,5708,JRPG,PC
UNDERTOW,2007-11-21,RATED E +10 FOR EVERYONE +10,11,HORIZONTAL SHOOT-'EM-UP,XBOX 360
UNDERTOW,2009-12-08,,24,ACTION,XBOX 360
UNDERWORLD ASCENDANT,2018-11-15,,23,ACTION,PC
UNDERWORLD ASCENDANT,2018-11-15,RATED T FOR TEEN,53,RPG,PC
UNDUNGEON,2021-11-18,,13,ACTION,PC
UNDYING,2023-12-07,,8,SURVIVAL,PC
UNEARNED BOUNTY,,,5,ACTION,MACOS
UNEARTHED TRAIL OF IBN BATTUTA  EPISODE 1  GOLD EDITION,2014-01-03,,10,ACTION,PC
UNEPIC,2011-09-29,,244,ACTION,WII U
UNEPIC,2014-01-16,RATED T FOR TEEN,58,ACTION RPG,PC
UNEXPLORED,2017-02-22,,16,ACTION,NINTENDO SWITCH
UNEXPLORED 2 THE WAYFARER'S LEGACY,2021-05-20,,0,ACTION RPG,PC
UNEXPLORED 2 THE WAYFARERS LEGACY,2022-05-27,,6,ACTION,XBOX ONE
UNFORESEEN INCIDENTS,2018-02-01,,20,ADVENTURE,IOS
UNFORESEEN INCIDENTS,2018-05-24,,43,POINT-AND-CLICK,PC
UNFORGIVING  A NORTHERN HYMN,2017-11-25,,20,ACTION,PC
UNFORGIVING TRIALS THE DARKEST CRUSADE,2016-06-15,,37,ADVENTURE,PC
UNFORGIVING TRIALS THE SPACE CRUSADE,2016-10-07,,14,ADVENTURE,PC
UNFORTUNATE SPACEMEN,2020-06-12,,49,ACTION,PC
UNHACK,2015-01-09,,3,INDIE,LINUX
UNHEARD,2019-03-29,RATED T FOR TEEN,60,RPG,PC
UNHOLY,2023-07-20,,10,SURVIVAL,PC
UNHOLY HEIGHTS,2013-08-15,RATED T FOR TEEN,20,ACTION,PLAYSTATION 4
UNIBALL,2017-02-24,,3,ACTION,PC
UNINVITED MACVENTURE SERIES,2015-01-26,,1,ADVENTURE,PC
UNISON REBELS OF RHYTHM & DANCE,2001-03-22,RATED E FOR EVERYONE,0,DANCING,PLAYSTATION 2
UNIT 13,2012-03-06,RATED T FOR TEEN,67,ACTION,PS VITA
UNIT 13,2012-03-06,RATED T FOR TEEN,202,THIRD PERSON SHOOTER,PLAYSTATION VITA
UNIT 4,2017-05-24,RATED E +10 FOR EVERYONE +10,11,2D PLATFORMER,XBOX ONE
UNIT 4,2017-05-24,,4,ACTION,XBOX ONE
UNITY OF COMMAND,2011-11-15,,72,TURN-BASED STRATEGY,PC
UNITY OF COMMAND II,2019-11-12,,37,4X STRATEGY,PC
UNITY OF COMMAND STALINGRAD CAMPAIGN,2012-10-17,,13,STRATEGY,LINUX
UNIUM,2015-03-27,,6,STRATEGY,PC
UNIVERSAL COMBAT,2004-02-05,RATED T FOR TEEN,14,SPACE SIM,PC
UNIVERSAL COMBAT CE,2015-02-06,,5,ACTION,PC
UNIVERSAL STUDIOS THEME PARKS ADVENTURE,2001-12-18,RATED T FOR TEEN,8,THIRD-PERSON ADVENTURE,GAMECUBE
UNIVERSE AT WAR EARTH ASSAULT,2007-12-10,RATED T FOR TEEN,59,REAL-TIME STRATEGY,PC
UNIVERSE SANDBOX,2011-04-29,,152,SIMULATION,PC
UNIVERSE SANDBOX ²,2015-08-24,,49,SIMULATION,LINUX
UNKNOWN 9 AWAKENING,2024-08-31,,6,ACTION,PLAYSTATION 5
UNKNOWN BATTLE,2016-03-14,,25,ACTION,PC
UNLIMITED SAGA,2003-06-17,RATED T FOR TEEN,24,JRPG,PLAYSTATION 2
UNLOVED,2016-09-29,,11,ACTION,PC
UNMECHANICAL,2012-08-08,,83,2D PLATFORMER,IOS (IPHONE/IPAD)
UNMECHANICAL,2012-08-08,,36,ADVENTURE,PC
UNMECHANICAL EXTENDED,2012-08-07,RATED E FOR EVERYONE,35,ACTION,XBOX ONE
UNMECHANICAL EXTENDED EDITION,2015-02-10,RATED E FOR EVERYONE,40,2D PLATFORMER,PLAYSTATION 4
UNMETAL,2021-09-28,,41,ACTION,PLAYSTATION 4
UNMETAL,2021-09-28,,33,ACTION ADVENTURE,PC
UNNYWORLD,2017-07-26,,14,ACTION,MACOS
UNO,2006-05-09,RATED E FOR EVERYONE,28,BOARD,XBOX 360
UNO,2016-08-16,RATED E FOR EVERYONE,44,BOARD,PLAYSTATION 4
UNO,2016-12-08,RATED E FOR EVERYONE,260,CASUAL,WII
UNO RUSH,2009-03-25,RATED E FOR EVERYONE,0,BOARD,XBOX 360
UNPACKING,2021-11-02,,437,CASUAL,XBOX ONE
UNPACKING,2021-11-02,,133,PUZZLE,PC
UNPLEASANT HORSE,,,0,ACTION,IOS (IPHONE/IPAD)
UNPLUGGED AIR GUITAR,2023-02-22,,0,RHYTHM,PLAYSTATION 5
UNRAILED!,2020-09-23,,94,ACTION,NINTENDO SWITCH
UNRAILED!,2020-09-23,,25,STRATEGY,PC
UNRAVEL,2016-02-09,RATED E FOR EVERYONE,512,2D PLATFORMER,PLAYSTATION 4
UNRAVEL,2016-02-09,RATED E FOR EVERYONE,766,ACTION,PLAYSTATION 4
UNRAVEL TWO,2018-06-09,RATED E FOR EVERYONE,246,2D PLATFORMER,PLAYSTATION 4
UNRAVEL TWO,2018-06-09,,585,ACTION,NINTENDO SWITCH
UNREAL,1998-05-22,,77,ACTION,PC
UNREAL 2 THE AWAKENING,2003-02-03,RATED M FOR MATURE,121,ACTION,XBOX
UNREAL CHAMPIONSHIP,2002-09-24,RATED M FOR MATURE,8,FPS,XBOX
UNREAL CHAMPIONSHIP 2 THE LIANDRI CONFLICT,2005-04-18,RATED M FOR MATURE,7,FPS,XBOX
UNREAL GOLD,2000-01-20,RATED M FOR MATURE,324,ACTION,PC
UNREAL II THE AWAKENING,2003-02-03,RATED M FOR MATURE,100,FPS,PC
UNREAL TOURNAMENT,1999-11-22,RATED M FOR MATURE,237,ACTION,LINUX
UNREAL TOURNAMENT,2000-10-21,RATED M FOR MATURE,30,FPS,DREAMCAST
UNREAL TOURNAMENT 2003,2002-09-30,RATED M FOR MATURE,119,FPS,PC
UNREAL TOURNAMENT 2003,2002-10-04,RATED M FOR MATURE,99,ACTION,LINUX
UNREAL TOURNAMENT 2004,2004-03-16,RATED M FOR MATURE,153,ACTION,MACOS
UNREAL TOURNAMENT 2004,2004-03-16,RATED M FOR MATURE,702,FPS,PC
UNREAL TOURNAMENT 2004 EDITORS CHOICE EDITION,2004-03-17,RATED M FOR MATURE,164,ACTION,MACOS
UNREAL TOURNAMENT 3 BLACK,2007-12-11,RATED M FOR MATURE,308,ACTION,PLAYSTATION 3
UNREAL TOURNAMENT 3 BLACK,2007-12-11,RATED M FOR MATURE,308,ACTION,PLAYSTATION 3
UNREAL TOURNAMENT GAME OF THE YEAR EDITION,2000-10-25,RATED M FOR MATURE,218,ACTION,PC
UNREAL TOURNAMENT III,2008-07-07,RATED M FOR MATURE,17,FPS,PC
UNREST,2014-07-22,,9,ADVENTURE,MACOS
UNREST,2014-07-23,,21,RPG,PC
UNRULY HEROES,2019-01-23,,69,ACTION,PC
UNRULY HEROES,2019-05-28,RATED E +10 FOR EVERYONE +10,23,2D PLATFORMER,XBOX ONE
UNSIGHTED,2021-09-30,,36,ACTION,PLAYSTATION 4
UNSIGHTED,2021-09-30,RATED T FOR TEEN,76,ACTION RPG,PC
UNSOLVED CRIMES,2008-09-30,RATED T FOR TEEN,0,ACTION ADVENTURE,DS
UNSOULED,2022-04-27,,10,ACTION,PC
UNSTOPPABLE FIST,2012-06-28,,0,ADVENTURE,IOS (IPHONE/IPAD)
UNSTOPPABLE GORG,2012-01-19,,13,ACTION,PC
UNSTOPPABLE GORG,2012-01-19,RATED E +10 FOR EVERYONE +10,31,DEFENSE,PC
UNTIL DAWN,2015-08-25,RATED M FOR MATURE,3849,THIRD-PERSON ADVENTURE,PLAYSTATION 4
UNTIL DAWN ,2015-08-25,RATED M FOR MATURE,1677,ACTION,PLAYSTATION 4
UNTIL DAWN RUSH OF BLOOD,2016-10-10,RATED M FOR MATURE,147,ACTION,PLAYSTATION 4
UNTIL DAWN RUSH OF BLOOD,2016-10-10,RATED M FOR MATURE,205,RAIL SHOOTER,PLAYSTATION 4
UNTIL I HAVE YOU,2016-04-04,,3,INDIE,LINUX
UNTIL YOU FALL,2020-09-29,,29,ACTION,PC
UNTITLED GOOSE GAME,2019-09-20,,678,ACTION,NINTENDO SWITCH
UNTITLED GOOSE GAME,2019-09-20,RATED E FOR EVERYONE,244,ACTION ADVENTURE,PC
UNTO THE END,2020-12-09,RATED T FOR TEEN,48,ACTION,PC
UNTO THE END,2020-12-09,,12,ACTION ADVENTURE,PC
UNTOLD LEGENDS BROTHERHOOD OF THE BLADE,2005-03-22,RATED T FOR TEEN,40,ACTION RPG,PSP
UNTOLD LEGENDS DARK KINGDOM,2006-11-13,RATED T FOR TEEN,19,ACTION RPG,PLAYSTATION 3
UNTOLD LEGENDS THE WARRIOR'S CODE,2006-03-28,RATED T FOR TEEN,17,ACTION RPG,PSP
UNTURNED,2014-07-07,RATED T FOR TEEN,1060,ACTION,PLAYSTATION 4
UNWORTHY,2018-05-28,,17,ACTION,NINTENDO SWITCH
UPGUN,,,2,ACTION,PC
UPLINK,2001-09-30,,143,STRATEGY,LINUX
UPLINK HACKER ELITE,2001-10-09,RATED E FOR EVERYONE,70,VIRTUAL CAREER,PC
UPSIDE DOWN,2017-02-14,,16,ACTION,MACOS
UPTASIA,2018-01-10,RATED E FOR EVERYONE,1,CASUAL,PC
URBAN CHAMPION,2011-08-18,RATED E +10 FOR EVERYONE +10,29,2D FIGHTING,3DS
URBAN CHAOS,1999-11-29,RATED M FOR MATURE,54,ACTION,DREAMCAST
URBAN CHAOS RIOT RESPONSE,2006-06-13,RATED M FOR MATURE,49,FPS,PLAYSTATION 2
URBAN CRIME,2012-01-12,,0,OPEN-WORLD ACTION,IOS (IPHONE/IPAD)
URBAN EMPIRE,2017-01-20,,39,MANAGEMENT,PC
URBAN FREESTYLE SOCCER,2004-03-25,RATED T FOR TEEN,0,SOCCER,XBOX
URBAN REIGN,2005-09-13,RATED T FOR TEEN,62,3D BEAT-'EM-UP,PLAYSTATION 2
URBAN RIVALS,2009-12-11,RATED T FOR TEEN,14,ACTION,ANDROID
URBAN TRIAL FREESTYLE,2013-02-12,,97,ACTION,PS VITA
URBAN TRIAL FREESTYLE,2013-02-12,RATED E +10 FOR EVERYONE +10,23,AUTO RACING,PLAYSTATION 3
URBAN TRIAL FREESTYLE 2,2017-04-20,RATED E +10 FOR EVERYONE +10,9,AUTO RACING,3DS
URBAN TRIAL PLAYGROUND,2018-04-05,RATED E FOR EVERYONE,23,INDIVIDUAL SPORTS,NINTENDO SWITCH
URBAN TRIAL TRICKY,2020-06-25,RATED E FOR EVERYONE,17,BIKING,NINTENDO SWITCH
URBEK CITY BUILDER PROLOGUE,,,4,STRATEGY,PC
URBEK CITY BUILDER PROLOGUE,,,1,,PC
URIELS CHASM,2014-09-12,,38,ADVENTURE,PC
URIELS CHASM 2 את,2015-11-13,,24,ACTION,PC
URIZEN SHADOWS OF THE COLD,2015-08-31,,6,ACTION,PC
URJA,2015-01-09,,3,STRATEGY,MACOS
URU AGES BEYOND MYST,2003-11-11,RATED E FOR EVERYONE,21,FIRST-PERSON ADVENTURE,PC
URU COMPLETE CHRONICLES,2004-06-03,,13,ADVENTURE,PC
URU THE PATH OF THE SHELL,2004-07-07,RATED E FOR EVERYONE,7,FIRST-PERSON ADVENTURE,PC
US AND THEM,2010-03-08,,6,STRATEGY,PC
US OPEN 2002,2002-08-14,RATED E FOR EVERYONE,0,TENNIS,PC
USE YOUR WORDS,2017-04-03,,27,CASUAL,NINTENDO SWITCH
UTAWARERUMONO MASK OF DECEPTION,2017-05-23,RATED M FOR MATURE,15,ADVENTURE,PC
UTAWARERUMONO MASK OF DECEPTION,2017-05-23,RATED M FOR MATURE,75,TURN-BASED STRATEGY,PLAYSTATION VITA
UTAWARERUMONO MASK OF TRUTH,2017-09-05,RATED M FOR MATURE,13,ADVENTURE,PLAYSTATION 4
UTAWARERUMONO MASK OF TRUTH,2017-09-05,RATED M FOR MATURE,63,TURN-BASED STRATEGY,PLAYSTATION 4
UTAWARERUMONO PRELUDE TO THE FALLEN,2020-05-26,RATED M FOR MATURE,44,TURN-BASED TACTICS,PLAYSTATION 4
UTAWARERUMONO ZAN,2019-09-10,RATED T FOR TEEN,14,ACTION RPG,PLAYSTATION 4
UURNOG UURNLIMITED,2017-11-16,,13,ACTION,NINTENDO SWITCH
V RISING,2024-05-08,,107,ACTION,PC
VA11 HALLA CYBERPUNK BARTENDER ACTION,2016-06-21,RATED M FOR MATURE,425,ADVENTURE,NINTENDO SWITCH
VA11 HALLA CYBERPUNK BARTENDER ACTION,2019-05-02,RATED M FOR MATURE,101,SIMULATION,PLAYSTATION VITA
VACATION SIMULATOR,2019-04-09,,21,ACTION,IOS
VACATION SIMULATOR,2019-04-09,RATED E FOR EVERYONE,15,VIRTUAL CAREER,PC
VACCINE,2017-02-21,RATED M FOR MATURE,0,SURVIVAL,WII U
VADER IMMORTAL A STAR WARS VR SERIES,2020-08-25,RATED T FOR TEEN,19,COMPILATION,PLAYSTATION 4
VADER IMMORTAL EPISODE I,2019-05-21,,14,FIRST-PERSON ADVENTURE,PC
VAGANTE,2018-02-21,,38,ACTION,XBOX ONE
VAGANTE,2022-01-27,RATED T FOR TEEN,0,RPG,PC
VAGRANT STORY,2000-05-15,RATED T FOR TEEN,226,ACTION RPG,PLAYSTATION
VAGRANT STORY ,2000-02-10,RATED T FOR TEEN,55,ACTION,PLAYSTATION
VAGRUS  THE RIVEN REALMS PROLOGUE,2020-05-26,,5,RPG,PC
VAINGLORY,2014-11-16,,131,MOBA,IOS (IPHONE/IPAD)
VALAKAS STORY,2019-12-13,RATED M FOR MATURE,13,ACTION,PC
VALDIS STORY ABYSSAL CITY,2013-09-07,,41,ACTION,MACOS
VALDIS STORY ABYSSAL CITY,2013-09-08,,91,2D PLATFORMER,PC
